stim_current,input_tau_e,input_adapt_inc,input_std_u,input_std_tau_rec,mean_rate_hz,mean_isi_cv,mean_refrac_frac,mean_mod_depth,spike_bsa_r_5ms,spike_bsa_r_10ms,spike_bsa_r_20ms,spike_bsa_r_50ms,spike_bsa_r_100ms,mean_burst_frac,mean_fano_factor,mean_temporal_sparseness,mean_dynamic_range,mean_mi_bits,n_active_neurons,composite_score
3.7276,0.57,0.1581,0.3500,120.0,8.34,0.5580,0.0552,1.0000,0.0688,0.0471,0.0355,0.0550,0.0743,0.0552,0.9302,0.9026,0.0860,0.2455,118.8,0.3008
3.7276,0.57,0.5000,0.0000,0.0,122.85,0.5821,0.7308,0.9082,0.7118,0.7818,0.8215,0.8235,0.5970,0.7308,2.8154,0.4380,0.4903,1.1493,118.9,0.0000
3.7276,0.57,0.5000,0.1000,30.0,34.62,0.7887,0.1463,0.9967,0.2804,0.2829,0.2934,0.3169,0.2981,0.1463,1.4741,0.6647,0.4668,0.6194,118.9,0.0000
3.7276,0.57,0.5000,0.1500,80.0,12.92,0.7970,0.1710,1.0000,0.1140,0.0875,0.0773,0.0819,0.1035,0.1710,1.2027,0.8681,0.2600,0.3182,118.9,0.0000
3.7276,0.57,0.5000,0.2500,50.0,11.83,0.6219,0.0766,1.0000,0.0935,0.0711,0.0639,0.0879,0.1205,0.0766,0.9356,0.8504,0.1563,0.3156,118.9,0.3752
3.7276,0.57,0.5000,0.3500,120.0,6.04,0.5864,0.0604,1.0000,0.0463,0.0240,0.0121,0.0140,0.0304,0.0604,0.9287,0.9422,0.0483,0.1924,118.8,0.2442
3.7276,0.57,1.5811,0.0000,0.0,149.10,0.4441,0.7309,0.8474,0.4709,0.4916,0.4743,0.4219,0.2947,0.7309,2.2739,0.3439,0.4592,0.6996,118.9,0.0000
3.7276,0.57,1.5811,0.1000,30.0,17.09,0.7753,0.1471,1.0000,0.1505,0.1280,0.1271,0.1519,0.1738,0.1471,1.1040,0.8086,0.3068,0.3846,118.9,0.0000
3.7276,0.57,1.5811,0.1500,80.0,8.28,0.7279,0.1606,1.0000,0.0749,0.0477,0.0344,0.0374,0.0523,0.1606,1.1199,0.9226,0.1374,0.2358,118.9,0.0000
3.7276,0.57,1.5811,0.2500,50.0,7.47,0.5534,0.0578,1.0000,0.0585,0.0338,0.0217,0.0316,0.0605,0.0578,0.8827,0.9138,0.0609,0.2389,118.9,0.2922
3.7276,0.57,1.5811,0.3500,120.0,4.62,0.5602,0.0331,1.0000,0.0326,0.0125,0.0012,-0.0072,-0.0031,0.0331,0.8799,0.9653,0.0179,0.1692,118.8,0.0000
3.7276,0.57,5.0000,0.0000,0.0,186.53,0.2752,0.8921,0.8005,0.2384,0.2273,0.1750,0.0792,0.0808,0.8921,2.0098,0.2173,0.4633,0.3617,118.9,0.0000
3.7276,0.57,5.0000,0.1000,30.0,11.92,0.6767,0.1361,0.9995,0.0938,0.0704,0.0613,0.0763,0.1040,0.1361,1.0210,0.8853,0.1515,0.2645,118.9,0.0000
3.7276,0.57,5.0000,0.1500,80.0,5.45,0.5761,0.0680,1.0000,0.0471,0.0263,0.0150,0.0114,0.0302,0.0680,0.9053,0.9522,0.0314,0.1791,118.9,0.2314
3.7276,0.57,5.0000,0.2500,50.0,5.11,0.4088,0.0214,1.0000,0.0373,0.0136,0.0001,-0.0022,0.0250,0.0214,0.7995,0.9518,0.0129,0.1758,118.9,0.2259
3.7276,0.57,5.0000,0.3500,120.0,3.64,0.3601,0.0058,1.0000,0.0231,0.0062,-0.0021,-0.0122,-0.0171,0.0058,0.8286,0.9815,0.0022,0.1526,118.8,0.0000
3.7276,1.05,0.0000,0.0000,0.0,135.16,0.5237,0.8555,0.8941,0.6407,0.7057,0.7309,0.7376,0.5600,0.8555,2.9540,0.4131,0.4759,1.1211,118.9,0.0000
3.7276,1.05,0.0000,0.1000,30.0,126.10,0.5305,0.7561,0.8942,0.6719,0.7265,0.7537,0.7568,0.5662,0.7561,2.7482,0.4168,0.4613,1.1465,118.9,0.0000
3.7276,1.05,0.0000,0.1500,80.0,107.26,0.5063,0.3424,0.8975,0.6554,0.7094,0.7412,0.7535,0.5658,0.3424,2.3238,0.4191,0.4387,1.0948,118.9,0.0000
3.7276,1.05,0.0000,0.2500,50.0,106.14,0.4931,0.3005,0.8973,0.6497,0.7055,0.7375,0.7489,0.5644,0.3005,2.2884,0.4184,0.4328,1.0855,118.9,0.0000
3.7276,1.05,0.0000,0.3500,120.0,71.80,0.4257,0.0308,0.9059,0.4662,0.6040,0.6700,0.7077,0.5468,0.0308,1.5525,0.4250,0.3702,0.9562,118.9,1.1020
3.7276,1.05,0.0050,0.0000,0.0,134.81,0.5270,0.8546,0.8948,0.6440,0.7093,0.7347,0.7407,0.5609,0.8546,2.9556,0.4142,0.4763,1.1250,118.9,0.0000
3.7276,1.05,0.0050,0.1000,30.0,125.47,0.5349,0.7506,0.8946,0.6758,0.7305,0.7587,0.7613,0.5689,0.7506,2.7413,0.4178,0.4654,1.1415,118.9,0.0000
3.7276,1.05,0.0050,0.1500,80.0,104.70,0.5135,0.3029,0.8995,0.6555,0.7119,0.7488,0.7587,0.5690,0.3029,2.2858,0.4209,0.4381,1.0818,118.9,0.0000
3.7276,1.05,0.0050,0.2500,50.0,103.58,0.4969,0.2575,0.8987,0.6485,0.7076,0.7450,0.7573,0.5672,0.2575,2.2459,0.4197,0.4332,1.0822,118.9,0.0000
3.7276,1.05,0.0050,0.3500,120.0,63.68,0.4368,0.0331,0.9209,0.4424,0.5880,0.6470,0.6874,0.5364,0.0331,1.4407,0.4366,0.3800,0.9170,118.9,1.0601
3.7276,1.05,0.0158,0.0000,0.0,134.28,0.5323,0.8522,0.8954,0.6484,0.7144,0.7408,0.7463,0.5637,0.8522,2.9577,0.4158,0.4782,1.1388,118.9,0.0000
3.7276,1.05,0.0158,0.1000,30.0,124.24,0.5411,0.7366,0.8958,0.6823,0.7385,0.7670,0.7686,0.5715,0.7366,2.7200,0.4194,0.4650,1.1394,118.9,0.0000
3.7276,1.05,0.0158,0.1500,80.0,98.05,0.5258,0.2037,0.9061,0.6427,0.7098,0.7575,0.7702,0.5734,0.2037,2.1931,0.4267,0.4451,1.0698,118.9,0.0000
3.7276,1.05,0.0158,0.2500,50.0,96.84,0.5072,0.1566,0.9047,0.6312,0.7020,0.7512,0.7646,0.5709,0.1566,2.1363,0.4241,0.4351,1.0675,118.9,0.0000
3.7276,1.05,0.0158,0.3500,120.0,46.74,0.5007,0.0421,0.9572,0.3644,0.4629,0.5266,0.5554,0.4488,0.0421,1.2754,0.4998,0.3959,0.7949,118.9,0.9217
3.7276,1.05,0.0500,0.0000,0.0,133.26,0.5399,0.8454,0.8966,0.6570,0.7235,0.7508,0.7547,0.5661,0.8454,2.9509,0.4182,0.4785,1.1462,118.9,0.0000
3.7276,1.05,0.0500,0.1000,30.0,119.67,0.5601,0.6752,0.9009,0.6990,0.7567,0.7930,0.7934,0.5838,0.6752,2.6607,0.4242,0.4690,1.1466,118.9,0.0000
3.7276,1.05,0.0500,0.1500,80.0,71.53,0.6069,0.1281,0.9493,0.5133,0.5866,0.6283,0.6295,0.4843,0.1281,1.9500,0.4780,0.5047,0.9098,118.9,0.0000
3.7276,1.05,0.0500,0.2500,50.0,69.74,0.5797,0.0875,0.9469,0.4923,0.5723,0.6172,0.6181,0.4783,0.0875,1.8644,0.4739,0.4866,0.8999,118.9,1.0399
3.7276,1.05,0.0500,0.3500,120.0,24.15,0.6112,0.0762,0.9965,0.2061,0.2132,0.2430,0.2838,0.2750,0.0762,1.0104,0.6868,0.3250,0.5054,118.9,0.5916
3.7276,1.05,0.1581,0.0000,0.0,131.31,0.5520,0.8287,0.8987,0.6715,0.7397,0.7700,0.7706,0.5729,0.8287,2.9352,0.4228,0.4833,1.1568,118.9,0.0000
3.7276,1.05,0.1581,0.1000,30.0,93.97,0.6465,0.3684,0.9399,0.6415,0.6955,0.7305,0.7245,0.5337,0.3684,2.4222,0.4611,0.5288,1.0098,118.9,0.0000
3.7276,1.05,0.1581,0.1500,80.0,35.23,0.7346,0.1671,0.9924,0.2800,0.2864,0.2998,0.3239,0.3025,0.1671,1.4420,0.6479,0.4749,0.6389,118.9,0.0000
3.7276,1.05,0.1581,0.2500,50.0,33.79,0.6771,0.1075,0.9923,0.2588,0.2696,0.2913,0.3232,0.3025,0.1075,1.2966,0.6353,0.4381,0.6538,118.9,0.0000
3.7276,1.05,0.1581,0.3500,120.0,12.81,0.6740,0.1246,1.0000,0.1090,0.0892,0.0841,0.1105,0.1342,0.1246,0.9768,0.8476,0.2095,0.3200,118.9,0.0000
3.7276,1.05,0.5000,0.0000,0.0,127.54,0.5742,0.7995,0.9031,0.6931,0.7626,0.7968,0.7979,0.5865,0.7995,2.9207,0.4336,0.4866,1.1327,118.9,0.0000
3.7276,1.05,0.5000,0.1000,30.0,48.07,0.7666,0.2100,0.9872,0.3778,0.3988,0.4121,0.4211,0.3637,0.2100,1.7893,0.5983,0.5404,0.7112,118.9,0.0000
3.7276,1.05,0.5000,0.1500,80.0,17.54,0.8101,0.2319,1.0000,0.1491,0.1256,0.1222,0.1371,0.1575,0.2319,1.2288,0.8156,0.3377,0.3857,118.9,0.0000
3.7276,1.05,0.5000,0.2500,50.0,16.48,0.7051,0.1479,1.0000,0.1314,0.1092,0.1100,0.1415,0.1697,0.1479,0.9839,0.8017,0.2742,0.3946,118.9,0.0000
3.7276,1.05,0.5000,0.3500,120.0,8.09,0.6282,0.1293,1.0000,0.0654,0.0427,0.0320,0.0334,0.0596,0.1293,0.9812,0.9135,0.1048,0.2310,118.9,0.0000
3.7276,1.05,1.5811,0.0000,0.0,156.91,0.4223,0.8061,0.8399,0.4564,0.4798,0.4598,0.3990,0.2776,0.8061,2.2867,0.3274,0.4556,0.6535,118.9,0.0000
3.7276,1.05,1.5811,0.1000,30.0,22.01,0.7809,0.2019,0.9999,0.1963,0.1805,0.1865,0.2161,0.2259,0.2019,1.1849,0.7637,0.3804,0.4452,118.9,0.0000
3.7276,1.05,1.5811,0.1500,80.0,10.40,0.8100,0.2471,1.0000,0.0945,0.0662,0.0545,0.0575,0.0768,0.2471,1.1994,0.9050,0.2191,0.2547,118.9,0.0000
3.7276,1.05,1.5811,0.2500,50.0,9.46,0.6364,0.1325,1.0000,0.0749,0.0505,0.0400,0.0560,0.0853,0.1325,0.9354,0.8906,0.1290,0.2620,118.9,0.0000
3.7276,1.05,1.5811,0.3500,120.0,5.58,0.5354,0.0604,1.0000,0.0428,0.0217,0.0111,0.0101,0.0297,0.0604,0.9014,0.9493,0.0374,0.1791,118.9,0.2308
3.7276,1.05,5.0000,0.0000,0.0,189.92,0.2518,0.9085,0.7910,0.2407,0.2291,0.1760,0.0738,0.0754,0.9085,1.9804,0.2076,0.4495,0.3531,118.9,0.0000
3.7276,1.05,5.0000,0.1000,30.0,14.73,0.7357,0.2093,0.9994,0.1157,0.0921,0.0879,0.1040,0.1352,0.2093,1.0816,0.8661,0.2214,0.2718,118.9,0.0000
3.7276,1.05,5.0000,0.1500,80.0,6.52,0.6840,0.1808,1.0000,0.0604,0.0388,0.0287,0.0338,0.0495,0.1808,0.9920,0.9419,0.0708,0.1873,118.9,0.0000
3.7276,1.05,5.0000,0.2500,50.0,5.84,0.4202,0.0293,1.0000,0.0466,0.0248,0.0154,0.0279,0.0566,0.0293,0.7952,0.9380,0.0205,0.1829,118.9,0.2352
3.7276,1.05,5.0000,0.3500,120.0,4.09,0.3697,0.0145,1.0000,0.0278,0.0096,-0.0011,-0.0092,-0.0070,0.0145,0.8130,0.9722,0.0047,0.1598,118.9,0.0000
3.7276,1.93,0.0000,0.0000,0.0,142.06,0.4642,0.8963,0.8864,0.5761,0.6411,0.6678,0.6807,0.5368,0.8963,2.9661,0.3933,0.4551,0.9753,118.9,0.0000
3.7276,1.93,0.0000,0.1000,30.0,135.98,0.4906,0.8623,0.8884,0.6121,0.6761,0.7026,0.7099,0.5497,0.8623,2.8792,0.4002,0.4566,1.0068,118.9,0.0000
3.7276,1.93,0.0000,0.1500,80.0,122.02,0.5042,0.6548,0.8933,0.6381,0.6919,0.7176,0.7295,0.5556,0.6548,2.6166,0.4074,0.4452,1.0394,118.9,0.0000
3.7276,1.93,0.0000,0.2500,50.0,121.22,0.4980,0.6322,0.8922,0.6353,0.6895,0.7140,0.7276,0.5542,0.6322,2.5777,0.4064,0.4385,1.0318,118.9,0.0000
3.7276,1.93,0.0000,0.3500,120.0,93.90,0.4703,0.0855,0.8988,0.5484,0.6349,0.6911,0.7175,0.5522,0.0855,2.0016,0.4125,0.4041,1.0059,118.9,1.1545
3.7276,1.93,0.0050,0.0000,0.0,141.41,0.4717,0.8990,0.8880,0.5814,0.6473,0.6740,0.6887,0.5403,0.8990,2.9811,0.3958,0.4566,0.9841,118.9,0.0000
3.7276,1.93,0.0050,0.1000,30.0,135.01,0.5042,0.8646,0.8910,0.6203,0.6848,0.7116,0.7199,0.5537,0.8646,2.8909,0.4037,0.4597,1.0299,118.9,0.0000
3.7276,1.93,0.0050,0.1500,80.0,120.26,0.5163,0.6417,0.8948,0.6470,0.7014,0.7276,0.7407,0.5591,0.6417,2.6074,0.4109,0.4459,1.0435,118.9,0.0000
3.7276,1.93,0.0050,0.2500,50.0,119.43,0.5112,0.6175,0.8946,0.6453,0.6990,0.7251,0.7367,0.5597,0.6175,2.5684,0.4097,0.4381,1.0460,118.9,0.0000
3.7276,1.93,0.0050,0.3500,120.0,88.67,0.4789,0.0828,0.9049,0.5379,0.6331,0.6973,0.7221,0.5527,0.0828,1.9204,0.4167,0.4093,0.9938,118.9,1.1437
3.7276,1.93,0.0158,0.0000,0.0,140.46,0.4832,0.9008,0.8901,0.5902,0.6569,0.6844,0.6980,0.5445,0.9008,2.9918,0.3993,0.4622,0.9946,118.9,0.0000
3.7276,1.93,0.0158,0.1000,30.0,133.73,0.5192,0.8627,0.8931,0.6323,0.6969,0.7250,0.7320,0.5567,0.8627,2.8943,0.4075,0.4621,1.0378,118.9,0.0000
3.7276,1.93,0.0158,0.1500,80.0,116.76,0.5339,0.6005,0.8978,0.6623,0.7171,0.7477,0.7547,0.5661,0.6005,2.5651,0.4150,0.4504,1.0612,118.9,0.0000
3.7276,1.93,0.0158,0.2500,50.0,115.87,0.5250,0.5724,0.8970,0.6596,0.7132,0.7428,0.7509,0.5648,0.5724,2.5189,0.4138,0.4400,1.0586,118.9,0.0000
3.7276,1.93,0.0158,0.3500,120.0,75.07,0.5099,0.0866,0.9241,0.4922,0.6034,0.6632,0.6836,0.5256,0.0866,1.7703,0.4387,0.4401,0.9384,118.9,1.0841
3.7276,1.93,0.0500,0.0000,0.0,138.78,0.5025,0.8985,0.8924,0.6050,0.6733,0.7012,0.7135,0.5515,0.8985,3.0072,0.4048,0.4703,1.0253,118.9,0.0000
3.7276,1.93,0.0500,0.1000,30.0,130.85,0.5453,0.8483,0.8952,0.6551,0.7207,0.7510,0.7551,0.5659,0.8483,2.8816,0.4139,0.4712,1.0738,118.9,0.0000
3.7276,1.93,0.0500,0.1500,80.0,99.86,0.5927,0.3783,0.9216,0.6447,0.7065,0.7462,0.7482,0.5535,0.3783,2.3953,0.4376,0.4911,0.9887,118.9,0.0000
3.7276,1.93,0.0500,0.2500,50.0,98.56,0.5739,0.3327,0.9189,0.6316,0.6953,0.7374,0.7405,0.5495,0.3327,2.3282,0.4340,0.4771,0.9871,118.9,0.0000
3.7276,1.93,0.0500,0.3500,120.0,42.65,0.6283,0.1280,0.9784,0.3159,0.3637,0.3995,0.4195,0.3655,0.1280,1.4471,0.5714,0.4761,0.7088,118.9,0.0000
3.7276,1.93,0.1581,0.0000,0.0,136.05,0.5289,0.8857,0.8957,0.6303,0.7002,0.7287,0.7393,0.5602,0.8857,3.0114,0.4129,0.4755,1.0870,118.9,0.0000
3.7276,1.93,0.1581,0.1000,30.0,117.65,0.6176,0.7119,0.9139,0.6950,0.7582,0.7986,0.7979,0.5806,0.7119,2.7772,0.4340,0.5016,1.0645,118.9,0.0000
3.7276,1.93,0.1581,0.1500,80.0,54.61,0.7281,0.2480,0.9752,0.3954,0.4294,0.4463,0.4479,0.3842,0.2480,1.9083,0.5642,0.5604,0.7670,118.9,0.0000
3.7276,1.93,0.1581,0.2500,50.0,52.89,0.6887,0.2005,0.9742,0.3742,0.4115,0.4344,0.4410,0.3814,0.2005,1.7794,0.5566,0.5400,0.7843,118.9,0.0000
3.7276,1.93,0.1581,0.3500,120.0,20.02,0.7300,0.2289,1.0000,0.1549,0.1446,0.1521,0.1858,0.1985,0.2289,1.1071,0.7754,0.3552,0.4207,118.9,0.0000
3.7276,1.93,0.5000,0.0000,0.0,132.31,0.5521,0.8609,0.9001,0.6595,0.7280,0.7581,0.7648,0.5695,0.8609,3.0040,0.4247,0.4813,1.1158,118.9,0.0000
3.7276,1.93,0.5000,0.1000,30.0,67.89,0.7533,0.3432,0.9696,0.4974,0.5358,0.5546,0.5386,0.4364,0.3432,2.2640,0.5388,0.5843,0.8224,118.9,0.0000
3.7276,1.93,0.5000,0.1500,80.0,24.97,0.8294,0.3214,0.9991,0.2003,0.1858,0.1839,0.2077,0.2128,0.3214,1.3815,0.7572,0.4433,0.4490,118.9,0.0000
3.7276,1.93,0.5000,0.2500,50.0,23.70,0.7444,0.2408,0.9982,0.1834,0.1718,0.1800,0.2157,0.2253,0.2408,1.1444,0.7392,0.3954,0.4566,118.9,0.0000
3.7276,1.93,0.5000,0.3500,120.0,11.36,0.7984,0.2964,1.0000,0.0926,0.0685,0.0584,0.0638,0.0866,0.2964,1.1665,0.8925,0.2433,0.2684,118.9,0.0000
3.7276,1.93,1.5811,0.0000,0.0,164.58,0.3936,0.8620,0.8327,0.4255,0.4477,0.4230,0.3560,0.2473,0.8620,2.2720,0.3064,0.4445,0.5979,118.9,0.0000
3.7276,1.93,1.5811,0.1000,30.0,29.73,0.7904,0.2860,0.9968,0.2607,0.2558,0.2623,0.2912,0.2788,0.2860,1.4007,0.7128,0.4695,0.5158,118.9,0.0000
3.7276,1.93,1.5811,0.1500,80.0,13.21,0.8424,0.3463,1.0000,0.1203,0.0952,0.0858,0.0916,0.1103,0.3463,1.3000,0.8803,0.2988,0.2838,118.9,0.0000
3.7276,1.93,1.5811,0.2500,50.0,12.28,0.7592,0.2570,1.0000,0.1043,0.0785,0.0733,0.0939,0.1169,0.2570,1.0370,0.8710,0.2407,0.3051,118.9,0.0000
3.7276,1.93,1.5811,0.3500,120.0,7.55,0.8005,0.2854,1.0000,0.0628,0.0375,0.0264,0.0216,0.0338,0.2854,1.1471,0.9407,0.1329,0.1867,118.9,0.0000
3.7276,1.93,5.0000,0.0000,0.0,193.62,0.2242,0.9258,0.7848,0.2428,0.2346,0.1828,0.0731,0.0742,0.9258,1.9479,0.1980,0.4358,0.3405,118.9,0.0000
3.7276,1.93,5.0000,0.1000,30.0,27.68,0.7776,0.3375,0.9958,0.1570,0.1388,0.1375,0.1560,0.1797,0.3375,1.2830,0.8073,0.3186,0.2946,118.9,0.0000
3.7276,1.93,5.0000,0.1500,80.0,8.22,0.8084,0.2954,1.0000,0.0817,0.0583,0.0483,0.0500,0.0578,0.2954,1.1878,0.9355,0.1546,0.1986,118.9,0.0000
3.7276,1.93,5.0000,0.2500,50.0,7.17,0.5984,0.1653,1.0000,0.0631,0.0394,0.0308,0.0444,0.0713,0.1653,0.9044,0.9264,0.0762,0.1923,118.9,0.0000
3.7276,1.93,5.0000,0.3500,120.0,4.62,0.3959,0.0445,1.0000,0.0335,0.0154,0.0055,0.0015,0.0163,0.0445,0.8115,0.9624,0.0096,0.1642,118.9,0.0000
3.7276,3.55,0.0000,0.0000,0.0,149.69,0.4369,0.9029,0.8676,0.4985,0.5537,0.5777,0.6063,0.5079,0.9029,2.8646,0.3627,0.4671,0.7728,119.7,0.0000
3.7276,3.55,0.0000,0.1000,30.0,145.75,0.4709,0.8899,0.8744,0.5348,0.5968,0.6231,0.6436,0.5221,0.8899,2.8750,0.3737,0.4714,0.8335,119.7,0.0000
3.7276,3.55,0.0000,0.1500,80.0,135.56,0.4948,0.8019,0.8786,0.5651,0.6234,0.6508,0.6684,0.5296,0.8019,2.7369,0.3824,0.4652,0.8660,119.7,0.0000
3.7276,3.55,0.0000,0.2500,50.0,135.03,0.4928,0.7914,0.8791,0.5660,0.6215,0.6480,0.6645,0.5287,0.7914,2.7179,0.3822,0.4613,0.8673,119.7,0.0000
3.7276,3.55,0.0000,0.3500,120.0,114.59,0.5062,0.3840,0.8882,0.5721,0.6297,0.6598,0.6798,0.5371,0.3840,2.3445,0.3927,0.4388,0.9182,119.7,0.0000
3.7276,3.55,0.0050,0.0000,0.0,148.32,0.4084,0.9122,0.8721,0.5082,0.5636,0.5896,0.6194,0.5134,0.9122,2.9151,0.3702,0.4505,0.7954,119.7,0.0000
3.7276,3.55,0.0050,0.1000,30.0,144.21,0.4483,0.8993,0.8789,0.5464,0.6091,0.6371,0.6573,0.5271,0.8993,2.9263,0.3815,0.4580,0.8514,119.7,0.0000
3.7276,3.55,0.0050,0.1500,80.0,133.55,0.4824,0.8067,0.8838,0.5812,0.6397,0.6682,0.6874,0.5379,0.8067,2.7812,0.3911,0.4535,0.8876,119.7,0.0000
3.7276,3.55,0.0050,0.2500,50.0,133.08,0.4799,0.7951,0.8837,0.5806,0.6366,0.6639,0.6847,0.5369,0.7951,2.7597,0.3905,0.4505,0.8932,119.7,0.0000
3.7276,3.55,0.0050,0.3500,120.0,110.69,0.4972,0.3488,0.8929,0.5882,0.6467,0.6804,0.7011,0.5440,0.3488,2.3448,0.4024,0.4326,0.9580,119.7,0.0000
3.7276,3.55,0.0158,0.0000,0.0,146.92,0.4206,0.9203,0.8751,0.5192,0.5764,0.6045,0.6328,0.5196,0.9203,2.9455,0.3763,0.4444,0.8233,119.7,0.0000
3.7276,3.55,0.0158,0.1000,30.0,142.58,0.4693,0.9061,0.8829,0.5599,0.6246,0.6538,0.6741,0.5342,0.9061,2.9529,0.3879,0.4589,0.8975,119.7,0.0000
3.7276,3.55,0.0158,0.1500,80.0,130.92,0.5079,0.8027,0.8887,0.6022,0.6616,0.6907,0.7079,0.5464,0.8027,2.7894,0.3989,0.4525,0.9568,119.7,0.0000
3.7276,3.55,0.0158,0.2500,50.0,130.41,0.5014,0.7905,0.8882,0.6018,0.6596,0.6892,0.7058,0.5469,0.7905,2.7619,0.3981,0.4476,0.9361,119.7,0.0000
3.7276,3.55,0.0158,0.3500,120.0,102.48,0.5252,0.2499,0.9021,0.5871,0.6551,0.7002,0.7202,0.5532,0.2499,2.2584,0.4137,0.4432,0.9762,119.7,0.0000
3.7276,3.55,0.0500,0.0000,0.0,144.69,0.4491,0.9270,0.8808,0.5373,0.5979,0.6290,0.6546,0.5283,0.9270,2.9764,0.3848,0.4482,0.9008,119.7,0.0000
3.7276,3.55,0.0500,0.1000,30.0,139.68,0.5045,0.9106,0.8881,0.5857,0.6550,0.6866,0.7039,0.5458,0.9106,2.9763,0.3980,0.4605,0.9600,119.7,0.0000
3.7276,3.55,0.0500,0.1500,80.0,122.95,0.5668,0.7433,0.8996,0.6454,0.7059,0.7443,0.7557,0.5664,0.7433,2.7504,0.4139,0.4664,1.0092,119.7,0.0000
3.7276,3.55,0.0500,0.2500,50.0,122.33,0.5575,0.7228,0.8969,0.6414,0.7012,0.7374,0.7502,0.5644,0.7228,2.7092,0.4117,0.4594,0.9987,119.7,0.0000
3.7276,3.55,0.0500,0.3500,120.0,70.30,0.6321,0.2038,0.9489,0.4528,0.5254,0.5623,0.5628,0.4492,0.2038,2.0042,0.4880,0.5356,0.8559,119.7,0.0000
3.7276,3.55,0.1581,0.0000,0.0,141.27,0.4895,0.9258,0.8870,0.5671,0.6340,0.6661,0.6862,0.5419,0.9258,3.0165,0.3969,0.4600,0.9391,119.7,0.0000
3.7276,3.55,0.1581,0.1000,30.0,133.02,0.5768,0.8897,0.8988,0.6406,0.7140,0.7535,0.7647,0.5742,0.8897,2.9822,0.4153,0.4793,1.0149,119.7,0.0000
3.7276,3.55,0.1581,0.1500,80.0,82.78,0.7169,0.4266,0.9479,0.5373,0.5889,0.6153,0.5992,0.4652,0.4266,2.4534,0.4929,0.5722,0.8473,119.7,0.0000
3.7276,3.55,0.1581,0.2500,50.0,81.01,0.6915,0.3853,0.9463,0.5178,0.5707,0.5992,0.5851,0.4601,0.3853,2.3592,0.4896,0.5595,0.8501,119.7,0.0000
3.7276,3.55,0.1581,0.3500,120.0,32.08,0.7821,0.3161,0.9905,0.2201,0.2282,0.2347,0.2653,0.2584,0.3161,1.4563,0.7007,0.5118,0.5265,119.7,0.0000
3.7276,3.55,0.5000,0.0000,0.0,137.12,0.5284,0.9102,0.8923,0.6030,0.6721,0.7030,0.7183,0.5532,0.9102,3.0390,0.4109,0.4722,1.0085,119.7,0.0000
3.7276,3.55,0.5000,0.1000,30.0,96.72,0.7825,0.6391,0.9494,0.6142,0.6721,0.7084,0.6953,0.5121,0.6391,2.7784,0.4883,0.5735,0.8861,119.7,0.0000
3.7276,3.55,0.5000,0.1500,80.0,36.92,0.8503,0.4008,0.9902,0.2678,0.2750,0.2737,0.2949,0.2785,0.4008,1.7341,0.6907,0.5581,0.5502,119.7,0.0000
3.7276,3.55,0.5000,0.2500,50.0,35.36,0.7780,0.3411,0.9897,0.2539,0.2615,0.2686,0.2977,0.2845,0.3411,1.4884,0.6751,0.5244,0.5644,119.7,0.0000
3.7276,3.55,0.5000,0.3500,120.0,16.22,0.8832,0.4389,0.9973,0.1211,0.1051,0.0961,0.0977,0.1150,0.4389,1.4582,0.8643,0.3844,0.3102,119.7,0.0000
3.7276,3.55,1.5811,0.0000,0.0,170.80,0.3795,0.9035,0.8268,0.3808,0.4041,0.3787,0.3093,0.2217,0.9035,2.2443,0.2855,0.4416,0.5283,119.7,0.0000
3.7276,3.55,1.5811,0.1000,30.0,43.70,0.8973,0.4467,0.9893,0.3450,0.3609,0.3666,0.3780,0.3413,0.4467,1.8912,0.6612,0.5737,0.5837,119.7,0.0000
3.7276,3.55,1.5811,0.1500,80.0,17.82,0.9165,0.4586,0.9973,0.1548,0.1367,0.1255,0.1292,0.1436,0.4586,1.5562,0.8545,0.4085,0.3111,119.7,0.0000
3.7276,3.55,1.5811,0.2500,50.0,16.58,0.8270,0.3821,0.9973,0.1386,0.1206,0.1168,0.1318,0.1535,0.3821,1.2343,0.8428,0.3603,0.3297,119.7,0.0000
3.7276,3.55,1.5811,0.3500,120.0,9.42,0.8280,0.3966,0.9973,0.0766,0.0566,0.0485,0.0426,0.0503,0.3966,1.2714,0.9241,0.2123,0.2003,119.7,0.0000
3.7276,3.55,5.0000,0.0000,0.0,196.09,0.2152,0.9390,0.7734,0.2306,0.2252,0.1726,0.0595,0.0669,0.9390,1.9024,0.1896,0.4223,0.3240,119.7,0.0000
3.7276,3.55,5.0000,0.1000,30.0,141.31,0.4733,0.7762,0.8746,0.2361,0.2313,0.1977,0.1499,0.1439,0.7762,1.8993,0.3920,0.4374,0.2928,119.7,0.0000
3.7276,3.55,5.0000,0.1500,80.0,12.48,0.8132,0.4592,0.9961,0.1066,0.0853,0.0756,0.0729,0.0771,0.4592,1.4369,0.9152,0.2490,0.2110,119.7,0.0000
3.7276,3.55,5.0000,0.2500,50.0,9.15,0.7780,0.3071,0.9973,0.0869,0.0643,0.0582,0.0626,0.0843,0.3071,1.0951,0.9169,0.1789,0.1965,119.7,0.0000
3.7276,3.55,5.0000,0.3500,120.0,6.14,0.8117,0.3228,0.9973,0.0515,0.0306,0.0228,0.0156,0.0216,0.3228,1.1102,0.9568,0.0810,0.1654,119.7,0.0000
